date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2005-06-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,87,2.05
2005-06-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,62.25,1.46
2005-06-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,52.5,1.24
2005-06-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,60,1.41
2005-06-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Rice (local),71,Pound,actual,Retail,HTG,12,0.28
2005-06-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,75,1.76
2005-06-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,12,0.28
2005-06-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,60,1.41
2005-06-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,52.5,1.24
2005-06-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,72,1.69
2005-06-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,61.25,1.44
2005-06-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,12.25,0.29
2005-06-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,72.5,1.71
2005-06-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,23.5,0.55
2005-06-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,73.75,1.74
2005-07-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,55,1.29
2005-07-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,90,2.12
2005-07-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,60,1.41
2005-07-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,14.35,0.34
2005-07-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,16.95,0.4
2005-07-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (local),71,Pound,actual,Retail,HTG,23.7,0.56
2005-07-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,84.75,1.99
2005-07-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,9.25,0.22
2005-07-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,61.5,1.45
2005-07-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,24,0.56
2005-07-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,87.5,2.06
2005-07-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,12.2,0.29
2005-07-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,70,1.65
2005-07-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,14.7,0.35
2005-07-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,63,1.48
2005-07-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Rice (local),71,Pound,actual,Retail,HTG,30,0.71
2005-07-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,73.5,1.73
2005-07-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,12,0.28
2005-07-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,69,1.62
2005-07-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,21,0.49
2005-07-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,44.75,1.05
2005-07-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,87.5,2.06
2005-07-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,52.5,1.24
2005-07-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,60,1.41
2005-07-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,51.25,1.21
2005-07-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Rice (local),71,Pound,actual,Retail,HTG,13.5,0.32
2005-07-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,72.5,1.71
2005-07-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,11.6,0.27
2005-07-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,14.4,0.34
2005-07-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,46.5,1.09
2005-07-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,14.4,0.34
2005-07-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,72,1.69
2005-07-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,66.25,1.56
2005-07-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,75.5,1.78
2005-07-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,23.45,0.55
2005-07-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,47.5,1.12
2005-08-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,40,0.94
2005-08-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,90,2.12
2005-08-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,60,1.41
2005-08-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (local),71,Pound,actual,Retail,HTG,24.5,0.58
2005-08-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,92.4,2.17
2005-08-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,10.62,0.25
2005-08-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,61.6,1.45
2005-08-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,26.6,0.63
2005-08-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,16.76,0.39
2005-08-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Rice (local),71,Pound,actual,Retail,HTG,22.8,0.54
2005-08-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,83.8,1.97
2005-08-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,12,0.28
2005-08-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,70,1.65
2005-08-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,64.8,1.52
2005-08-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,76.8,1.81
2005-08-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,12,0.28
2005-08-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,72,1.69
2005-08-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,21,0.49
2005-08-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,37,0.87
2005-08-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,85.4,2.01
2005-08-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,64.8,1.52
2005-08-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,79,1.86
2005-08-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,60,1.41
2005-08-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,12,0.28
2005-08-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,47,1.11
2005-08-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Rice (local),71,Pound,actual,Retail,HTG,13.6,0.32
2005-08-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,74,1.74
2005-08-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,53,1.25
2005-08-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,18,0.42
2005-08-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,42,0.99
2005-08-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,15.6,0.37
2005-08-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,78,1.84
2005-08-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,72,1.69
2005-08-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,12.2,0.29
2005-08-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,25.24,0.59
2005-08-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,70,1.65
2005-08-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,11.8,0.28
2005-08-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,50,1.18
2005-09-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,40,0.94
2005-09-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,90,2.12
2005-09-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,60,1.41
2005-09-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,17.85,0.42
2005-09-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (local),71,Pound,actual,Retail,HTG,24.2,0.57
2005-09-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,89.25,2.1
2005-09-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,11.85,0.28
2005-09-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,65.75,1.55
2005-09-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,37.5,0.88
2005-09-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,15.75,0.37
2005-09-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,78.75,1.85
2005-09-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,12.2,0.29
2005-09-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,70,1.65
2005-09-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,14.4,0.34
2005-09-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Rice (local),71,Pound,actual,Retail,HTG,30,0.71
2005-09-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,78,1.84
2005-09-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,12,0.28
2005-09-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,72,1.69
2005-09-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,34.5,0.81
2005-09-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,85.75,2.02
2005-09-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,50,1.18
2005-09-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,85,2
2005-09-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,60,1.41
2005-09-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,47.5,1.12
2005-09-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Rice (local),71,Pound,actual,Retail,HTG,14,0.33
2005-09-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,75,1.76
2005-09-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,12,0.28
2005-09-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,53.75,1.26
2005-09-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,16.2,0.38
2005-09-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,15.6,0.37
2005-09-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (local),71,Pound,actual,Retail,HTG,42,0.99
2005-09-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,12.6,0.3
2005-09-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,24.5,0.58
2005-09-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,71.25,1.68
2005-09-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,12,0.28
2005-09-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,55,1.29
2005-10-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,40,0.94
2005-10-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,17.32,0.41
2005-10-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,56.2,1.32
2005-10-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,11.92,0.28
2005-10-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,70,1.65
2005-10-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,43.2,1.02
2005-10-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Rice (local),71,Pound,actual,Retail,HTG,19.6,0.46
2005-10-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,86.8,2.04
2005-10-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,12.4,0.29
2005-10-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,72,1.69
2005-10-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,14.4,0.34
2005-10-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,60,1.41
2005-10-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Rice (local),71,Pound,actual,Retail,HTG,28,0.66
2005-10-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,78,1.84
2005-10-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,12,0.28
2005-10-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,21,0.49
2005-10-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,39.2,0.92
2005-10-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,60,1.41
2005-10-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,15,0.35
2005-10-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,61,1.44
2005-10-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,80,1.88
2005-10-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,12.6,0.3
2005-10-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,52,1.22
2005-10-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,42,0.99
2005-10-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (local),71,Pound,actual,Retail,HTG,42,0.99
2005-10-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,84,1.98
2005-10-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,12.2,0.29
2005-10-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,72,1.69
2005-10-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,12.8,0.3
2005-10-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,79,1.86
2005-10-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,24.6,0.58
2005-10-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Sorghum,65,Pound,actual,Retail,HTG,12,0.28
2005-10-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,54,1.27
2005-11-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,40,0.94
2005-11-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,90,2.12
2005-11-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,60,1.41
2005-11-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,62.25,1.46
