location_code,has_hrp,in_gho,provider_admin1_name,admin1_code,admin1_name,admin_level,mpi,headcount_ratio,intensity_of_deprivation,vulnerable_to_poverty,in_severe_poverty,reference_period_start,reference_period_end,dataset_hdx_id,resource_hdx_id
GIN,N,N,Mamou,GN007,Mamou,1,0.3849,70.8407,54.3264,16.4467,45.1687,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,N’Zérékoré,GN008,Nzerekore,1,0.4695,81.1769,57.8396,15.1851,55.5704,2012-01-01 00:00:00+00:00,2012-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,N’Zérékoré,GN008,Nzerekore,1,0.3840,74.6177,51.4624,16.4824,40.8182,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GIN,N,N,N’Zérékoré,GN008,Nzerekore,1,0.4177,76.7910,54.3929,15.9812,47.9929,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,,,,0,0.2810,54.6503,51.4262,21.3218,30.6661,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,,,,0,0.2036,41.5968,48.9552,22.8976,18.8106,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,,,,0,0.1797,38.0728,47.1951,23.6767,15.6959,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Banjul,GM01,Banjul City Council,1,0.0679,15.5910,43.5690,28.2098,3.2352,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Banjul,GM01,Banjul City Council,1,0.0374,8.8696,42.1361,24.2521,1.1815,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Banjul,GM01,Banjul City Council,1,0.0396,9.2281,42.9379,24.1316,1.2765,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Basse,,,1,0.4596,81.7026,56.2564,12.4751,61.0976,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Basse,,,1,0.3603,70.3655,51.2075,17.3906,38.9387,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Basse,,,1,0.3000,58.6865,51.1142,23.7774,29.3798,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Brikama,,,1,0.1992,43.8552,45.4178,23.9358,14.6838,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Brikama,,,1,0.1271,28.3255,44.8843,28.2429,9.0000,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Brikama,,,1,0.1293,29.8023,43.3749,24.9134,8.3722,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Janjanbureh,,,1,0.4286,77.5571,55.2620,12.4662,53.4614,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Janjanbureh,,,1,0.3922,73.5363,53.3292,13.9075,43.4430,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Janjanbureh,,,1,0.3827,74.8410,51.1408,12.1670,44.7441,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Kanifing,GM05,Kanifing Municipal Council,1,0.1270,26.8972,47.2310,31.0249,10.5194,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Kanifing,GM05,Kanifing Municipal Council,1,0.0755,17.6982,42.6442,24.6906,3.7037,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Kanifing,GM05,Kanifing Municipal Council,1,0.0638,15.2372,41.8690,27.2243,2.4386,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Kerewan,,,1,0.3502,66.7210,52.4844,19.2198,44.0543,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Kerewan,,,1,0.3250,65.6421,49.5083,16.2908,30.9442,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Kerewan,,,1,0.2426,51.3756,47.2257,23.9830,23.8824,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Kuntaur,,,1,0.5228,89.7719,58.2409,7.5833,67.1019,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Kuntaur,,,1,0.4694,81.8785,57.3239,11.2804,55.7980,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Kuntaur,,,1,0.4185,78.4385,53.3476,13.6406,49.2383,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Mansakonko,,,1,0.2697,56.9969,47.3210,22.0988,23.7835,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GMB,N,N,Mansankonko,,,1,0.3060,63.3296,48.3233,24.4104,28.7358,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Mansankonko,,,1,0.1985,44.9977,44.1224,24.5862,15.3735,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GMB,N,N,Mansankonko,,,1,0.2463,52.5430,46.8710,20.9829,21.3130,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,,,,0,0.3630,66.0480,54.9653,20.3014,38.9156,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,,,,0,0.3407,64.3963,52.9050,19.9565,35.8817,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,Bafatá,GW01,Bafata,1,0.5288,86.7620,60.9467,9.8368,62.9611,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,Bafatá,GW01,Bafata,1,0.4248,78.5797,54.0563,14.0404,49.1064,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,Biombo,GW02,Biombo,1,0.3693,68.9333,53.5727,27.1034,40.3551,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,Biombo,GW02,Biombo,1,0.2857,59.2593,48.2109,30.4729,23.5723,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,Bolama,GW03,Bolama/Bijagos,1,0.2977,59.2465,50.2448,36.1184,29.6603,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,Bolama,GW03,Bolama/Bijagos,1,0.3240,66.8605,48.4543,25.0475,31.0471,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,Cacheu,GW04,Cacheu,1,0.3176,65.7034,48.3390,30.1147,25.2860,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,Cacheu,GW04,Cacheu,1,0.2922,61.5249,47.4979,30.3766,22.7301,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,Gabú,GW05,Gabu,1,0.5268,88.8333,59.3033,7.2048,65.6576,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,Gabú,GW05,Gabu,1,0.4895,83.6488,58.5130,10.6515,58.2575,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,Oio,GW06,Oio,1,0.5242,85.8798,61.0442,12.4576,61.3031,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,Oio,GW06,Oio,1,0.4763,83.3954,57.1083,11.7769,58.5439,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,Quinara,GW07,Quinara,1,0.4077,76.8477,53.0503,20.4597,44.4911,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,Quinara,GW07,Quinara,1,0.3348,67.8942,49.3179,26.2327,30.4014,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,SAB,,,1,0.1514,34.6385,43.7176,28.3288,10.0817,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,SAB,,,1,0.1096,25.8329,42.4075,25.8305,5.9989,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,Tombali,GW09,Tombali,1,0.4391,81.7293,53.7314,15.1911,49.1490,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GNB,N,N,Tombali,GW09,Tombali,1,0.3772,74.1282,50.8910,22.1270,35.9503,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GTM,Y,Y,,,,0,0.1335,28.8818,46.2290,21.0876,11.2154,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Alta Verapaz,GT16,Alta Verapaz,1,0.2545,54.0348,47.0975,17.5047,21.1980,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Baja Verapaz,GT15,Baja Verapaz,1,0.1750,37.5761,46.5607,22.4712,15.1166,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Chimaltenango,GT04,Chimaltenango,1,0.1040,22.8431,45.5463,28.1019,8.4077,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Chiquimula,GT20,Chiquimula,1,0.2197,44.2429,49.6549,17.4550,23.8364,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,El Progreso,GT02,El Progreso,1,0.0806,18.3265,43.9620,18.8378,6.0369,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Escuintla,GT05,Escuintla,1,0.0727,17.2948,42.0070,22.1076,4.6831,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Guatemala Municipio,,,1,0.0155,3.5579,43.5541,10.4696,1.4184,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Guatemala Resto,,,1,0.0375,8.7702,42.8022,16.9275,2.2523,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Huehuetenango,GT13,Huehuetenango,1,0.2332,47.2886,49.3081,23.7616,23.3231,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Izabal,GT18,Izabal,1,0.1283,29.3664,43.6848,17.8425,8.4301,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Jalapa,GT21,Jalapa,1,0.1911,38.9965,49.0073,18.3581,18.4440,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Jutiapa,GT22,Jutiapa,1,0.1247,26.6278,46.8471,21.6118,12.0503,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Petén,GT17,Petén,1,0.1732,38.4675,45.0133,18.5099,13.3522,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Quetzaltenango,GT09,Quetzaltenango,1,0.1082,24.8945,43.4782,25.3083,7.2236,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Quiché,GT14,Quiché,1,0.2285,48.3154,47.2882,25.0134,20.8399,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Retalhuleu,GT11,Retalhuleu,1,0.1147,26.0260,44.0573,21.1456,8.3521,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Sacatepéquez,GT03,Sacatepéquez,1,0.0599,13.6701,43.8070,17.3281,4.9208,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,San Marcos,GT12,San Marcos,1,0.1461,31.4935,46.3941,26.4648,12.4632,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Santa Rosa,GT06,Santa Rosa,1,0.1013,23.3803,43.3405,20.5742,5.9149,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Sololá,GT07,Sololá,1,0.1111,25.7999,43.0577,32.9031,6.7839,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Suchitepéquez,GT10,Suchitepéquez,1,0.1264,29.4716,42.8843,21.6821,8.3329,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Totonicapán,GT08,Totonicapán,1,0.1574,34.4459,45.6997,27.7217,12.2730,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GTM,Y,Y,Zacapa,GT19,Zacapa,1,0.1276,26.3311,48.4611,19.4855,12.4794,2014-01-01 00:00:00+00:00,2015-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GUY,N,Y,,,,0,0.0227,5.4256,41.8847,9.7092,1.2123,2009-01-01 00:00:00+00:00,2009-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GUY,N,Y,,,,0,0.0143,3.4433,41.6075,6.0134,0.6531,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GUY,N,Y,,,,0,0.0072,1.8236,39.2885,6.4990,0.2232,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GUY,N,Y,Barima-Waini,,,1,0.0634,15.4633,40.9816,17.8110,2.0296,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GUY,N,Y,Coastal,,,1,0.0086,2.2413,38.5558,8.1282,0.2554,2009-01-01 00:00:00+00:00,2009-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GUY,N,Y,Coastal,,,1,0.0044,1.1059,39.5591,4.1091,0.1404,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GUY,N,Y,Coastal,,,1,0.0024,0.6594,36.5960,5.4004,0.0386,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GUY,N,Y,Cuyuni-Mazaruni,,,1,0.0537,12.6148,42.5915,13.4915,3.4112,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GUY,N,Y,Demerara-Mahaica,,,1,0.0015,0.4618,33.3333,3.6076,0.0000,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GUY,N,Y,East Berbice-Corentyne,,,1,0.0049,1.2541,38.8326,10.7914,0.0336,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GUY,N,Y,Essequibo Islands-West Demerara,,,1,0.0009,0.2504,34.4198,3.8932,0.0000,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GUY,N,Y,Interior,,,1,0.1316,30.0469,43.8048,21.9338,8.6120,2009-01-01 00:00:00+00:00,2009-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GUY,N,Y,Interior,,,1,0.0773,18.2247,42.3935,18.0558,3.8958,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GUY,N,Y,Interior,,,1,0.0579,14.2458,40.6183,18.2207,2.1924,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
GUY,N,Y,Mahaica-Berbice,,,1,0.0003,0.0688,38.8889,9.6910,0.0000,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GUY,N,Y,Pomeroon-Supenaam,,,1,0.0085,2.2417,38.0258,7.5130,0.3292,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GUY,N,Y,Potaro-Siparuni,,,1,0.1019,22.9816,44.3258,20.2366,6.6846,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GUY,N,Y,Upper Demerara-Berbice,,,1,0.0031,0.7695,39.7726,3.1391,0.1949,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
GUY,N,Y,Upper Takutu-Upper Essequibo,,,1,0.0472,12.4233,37.9743,20.4130,0.8453,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
HND,Y,Y,,,,0,0.1859,36.6568,50.7258,21.3063,17.9512,2005-01-01 00:00:00+00:00,2006-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
HND,Y,Y,,,,0,0.1077,22.8266,47.1655,22.6297,8.2266,2011-01-01 00:00:00+00:00,2012-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
HND,Y,Y,,,,0,0.0487,10.8403,44.9147,18.6999,2.8882,2019-01-01 00:00:00+00:00,2019-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
HND,Y,Y,Atlántida,HN01,Atlantida,1,0.0746,16.7675,44.4767,17.2752,4.2134,2005-01-01 00:00:00+00:00,2006-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
HND,Y,Y,Atlántida,HN01,Atlantida,1,0.0547,12.1134,45.1847,16.7259,3.1956,2011-01-01 00:00:00+00:00,2012-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
HND,Y,Y,Atlántida,HN01,Atlantida,1,0.0213,5.5280,38.5078,13.4550,0.0000,2019-01-01 00:00:00+00:00,2019-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
HND,Y,Y,Choluteca,HN06,Choluteca,1,0.2575,50.9986,50.4860,26.3107,25.7803,2005-01-01 00:00:00+00:00,2006-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
HND,Y,Y,Choluteca,HN06,Choluteca,1,0.1290,29.3554,43.9486,31.3745,7.5404,2011-01-01 00:00:00+00:00,2012-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
HND,Y,Y,Choluteca,HN06,Choluteca,1,0.0528,11.8484,44.5957,26.5852,2.7917,2019-01-01 00:00:00+00:00,2019-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
